Features,Weight
diagnosis__V671,0.8044752091366202
diagnosis__HIERARCHY_2.7,0.34175203764541806
diagnosis__7320,0.35646558328862255
diagnosis__HIERARCHY_2.9.2,0.41031659821545097
diagnosis__HIERARCHY_4.3,0.6968671813177848
diagnosis__V454,0.545601971093019
diagnosis__HIERARCHY_2.7.1,0.25600970868915973
diagnosis__71591,0.06431541774892757
diagnosis__HIERARCHY_9.9.1,0.7550501279051537
diagnosis__1144,0.9394276208471457
diagnosis__92411,0.13329151428432906
diagnosis__4472,0.7525867305884272
diagnosis__47824,0.5687011478989208
diagnosis__33399,0.8540469293137053
diagnosis__56212,0.6544864434775421
diagnosis__25042,0.5463761472133494
diagnosis__HIERARCHY_2.11.3,0.7893514942820441
diagnosis__HIERARCHY_2.15.1,0.4054015523355583
diagnosis__60784,0.23244619588261572
diagnosis__5589,0.1778589621543466
diagnosis__2365,0.2804467557393848
diagnosis__4379,0.5713632806562167
diagnosis__30390,0.8948161261207264
diagnosis__HIERARCHY_6.2.2,0.1545235612888981
diagnosis__29646,0.17963620652212697
diagnosis__5118,0.03168710006797115
diagnosis__78831,0.10773970577930136
diagnosis__5889,0.8748897115326237
diagnosis__78097,0.6684757973603876
diagnosis__78906,0.42575880299149005
diagnosis__7333,0.5409810872944265
diagnosis__1977,0.06638004235885187
diagnosis__48240,0.7162772522079738
diagnosis__HIERARCHY_7.5.3,0.9983702769807427
diagnosis__2842,0.9995433682330368
diagnosis__27801,0.6892316705801244
diagnosis__HIERARCHY_16.2.3.2,0.15605814493292158
diagnosis__30500,0.09253440024855886
diagnosis__59011,0.7271004747525351
diagnosis__V5489,0.4196212111574603
diagnosis__4808,0.27767078597248696
diagnosis__53012,0.9959335524737888
diagnosis__29631,0.4133694084103313
diagnosis__29634,0.4360888471331307
diagnosis__V729,0.402188424442281
diagnosis__53019,0.39611348205822194
diagnosis__28800,0.9935888301581071
diagnosis__HIERARCHY_9.11,0.5756221382443342
diagnosis__72479,0.8671079419668052
diagnosis__72471,0.02311794546872048
diagnosis__V1052,0.9942456836238054
diagnosis__7238,0.9322085136931764
diagnosis__7239,0.008071001906197917
diagnosis__24940,0.7143319409521576
diagnosis__V7651,0.7598888919116867
diagnosis__7089,0.9917205014153851
diagnosis__2337,0.4772062998221235
diagnosis__6111,0.7432047492036944
diagnosis__HIERARCHY_10.3.1,0.21586730973074109
diagnosis__2357,0.013399297290159318
diagnosis__7934,0.2654153270113895
diagnosis__49121,0.9016919894644221
diagnosis__HIERARCHY_2.2.4,0.8377491651514006
diagnosis__4510,0.6317338170717656
diagnosis__68100,0.9260871921144641
diagnosis__7230,0.32117926496817883
diagnosis__462,0.7608997275149737
diagnosis__72232,0.16617642780014596
diagnosis__4581,0.057389266946073714
diagnosis__4476,0.5180936002637359
diagnosis__2326,0.5689451577379886
diagnosis__03284,0.15375713003946168
diagnosis__7398,0.35024948426985936
diagnosis__6010,0.06255503275612329
diagnosis__34610,0.4935252012228105
diagnosis__36613,0.091485079608698
diagnosis__38830,0.18675098658930456
diagnosis__72762,0.17578022140140592
diagnosis__7881,0.6968529734439292
diagnosis__V783,0.3778750420356747
diagnosis__8208,0.4053124729804649
diagnosis__V667,0.10595256977958845
diagnosis__V060,0.40452944758965625
diagnosis__72989,0.6329197604544553
diagnosis__V777,0.5639110625632061
diagnosis__V753,0.5477655387903316
diagnosis__HIERARCHY_2.6.1,0.7259028547254625
diagnosis__3688,0.32552654291450156
diagnosis__47874,0.362150225989017
diagnosis__4733,0.6858572276530331
diagnosis__V4962,0.6551353040146956
diagnosis__7937,0.7669995560673543
diagnosis__HIERARCHY_2.6,0.07198271938929912
diagnosis__V7646,0.05786488267779
diagnosis__HIERARCHY_14.1.22,0.11670764133748701
diagnosis__72610,0.02558338536907523
diagnosis__40401,0.39114113784949267
diagnosis__34662,0.5278397849570098
diagnosis__V043,0.9526610655556159
diagnosis__0310,0.06364250278492589
diagnosis__V803,0.10332037774759506
diagnosis__73731,0.2965800437531684
diagnosis__V732,0.27666851376482426
diagnosis__4140,0.4203036507921387
diagnosis__2851,0.972773558364079
diagnosis__4732,0.9296304013408101
diagnosis__5851,0.42375705793271534
diagnosis__HIERARCHY_9.4.2.1,0.8124678049379039
diagnosis__E8889,0.12387784940885782
diagnosis__V662,0.43476416254749095
diagnosis__2764,0.7347890724430408
diagnosis__7867,0.986694208500736
diagnosis__V4612,0.09773041735449994
diagnosis__5130,0.3838823075882102
diagnosis__V280,0.3166161103535705
diagnosis__HIERARCHY_6.3.2,0.40930640272213437
diagnosis__4779,0.7790544579838822
diagnosis__1622,0.47931982949928387
diagnosis__1624,0.26319532123598477
diagnosis__59800,0.8692834325037032
diagnosis__5798,0.6635996670670085
diagnosis__0390,0.025946455191038553
diagnosis__59589,0.7582903206975805
diagnosis__V1260,0.8277483549115043
diagnosis__1884,0.40017362120852473
diagnosis__4912,0.6327020250989455
diagnosis__5173,0.6867470038022656
diagnosis__5172,0.3562186637211876
diagnosis__7220,0.3643047537458979
diagnosis__7222,0.7003115731477401
diagnosis__490,0.507766250920144
diagnosis__78961,0.5288256609557698
diagnosis__42840,0.45654199779029525
diagnosis__V521,0.2723422486414503
diagnosis__HIERARCHY_16.2.4.3,0.3669594301081426
diagnosis__78050,0.5111160868897604
diagnosis__29021,0.8617618401963227
diagnosis__515,0.7606225068332397
diagnosis__72672,0.5667245687772454
diagnosis__V707,0.14648532118263213
diagnosis__HIERARCHY_6.3,0.3473564146758571
diagnosis__7218,0.9365140070182663
diagnosis__HIERARCHY_8.8.1,0.07211219421354642
diagnosis__78550,0.7163875385354435
diagnosis__71598,0.43725981654765644
diagnosis__24960,0.8019750468641282
diagnosis__V011,0.6194189972232185
diagnosis__V065,0.5976323321858329
diagnosis__78191,0.8170315533056843
diagnosis__78192,0.9936073720300617
diagnosis__41071,0.011215808931045013
diagnosis__53190,0.5359050195369612
diagnosis__HIERARCHY_4.1.1,0.2151286527312416
diagnosis__33182,0.6220318250509999
diagnosis__5119,0.801056577890315
diagnosis__5881,0.08101510387236022
diagnosis__7209,0.180299135260222
diagnosis__48283,0.2149076880452595
diagnosis__48282,0.2616826704504104
diagnosis__V180,0.889145080052765
diagnosis__V027,0.8945400661425624
diagnosis__V1011,0.2943492224087425
diagnosis__72612,0.366959028026816
diagnosis__7807,0.9390939311708254
diagnosis__E8809,0.35454085026907134
diagnosis__34400,0.852462975818125
diagnosis__24980,0.4727348125037609
diagnosis__59801,0.030815796424919606
diagnosis__4419,0.6280544481047874
diagnosis__42989,0.4548630689817399
diagnosis__73320,0.38118378612497905
diagnosis__HIERARCHY_17.2.1,0.47780417234858663
diagnosis__HIERARCHY_9.8.2.3,0.2391464037478318
diagnosis__7936,0.4055892848008271
diagnosis__4275,0.7861937739165165
diagnosis__5169,0.5812203934728843
diagnosis__78720,0.7864030731114913
diagnosis__2322,0.6770983130390683
diagnosis__61179,0.3148258942715655
diagnosis__70211,0.8224750039710169
diagnosis__82009,0.09769894983837013
diagnosis__82020,0.8227829702814533
diagnosis__HIERARCHY_4.1.3.4,0.8336879067768288
diagnosis__59789,0.25717045308051223
diagnosis__2800,0.4986423428443444
diagnosis__E8888,0.9379953068640985
diagnosis__72871,0.9978466790367366
diagnosis__11285,0.2633897800789762
diagnosis__HIERARCHY_11.7,0.9101823883832306
diagnosis__2448,0.5291656052011563
diagnosis__HIERARCHY_11.7.3,0.5991815100275241
diagnosis__V1359,0.9019958384554244
diagnosis__4353,0.21754989928772617
diagnosis__7149,0.10212397555776853
diagnosis__V7240,0.1545002901564273
diagnosis__2166,0.7870642960625767
diagnosis__HIERARCHY_9.12.2,0.34624523828123355
diagnosis__8054,0.9761088964906293
diagnosis__4279,0.3512155033892461
diagnosis__E8859,0.42230169025907205
diagnosis__40291,0.8876322862802877
diagnosis__43330,0.09268970078892391
diagnosis__73349,0.5226132152971609
diagnosis__7842,0.9758655264741103
diagnosis__6112,0.04160562931049905
diagnosis__82003,0.8946291776590859
diagnosis__42769,0.5998203906237298
diagnosis__6819,0.46632107134836165
diagnosis__78838,0.7910556328439158
diagnosis__24970,0.35649417337921674
diagnosis__73345,0.6278305334489133
diagnosis__25090,0.7905402673047426
diagnosis__44389,0.347184395330003
diagnosis__79389,0.7476241323811553
diagnosis__78096,0.12315978448610176
diagnosis__HIERARCHY_3.3.6,0.03130631056811062
diagnosis__HIERARCHY_11,0.30992582392248713
diagnosis__HIERARCHY_3.4,0.8115136606827652
diagnosis__72703,0.6399627172419302
diagnosis__71580,0.5828650482211892
diagnosis__V034,0.8168996945028377
diagnosis__E9342,0.504305952165803
diagnosis__42760,0.9577741908796217
diagnosis__7310,0.45471728291779856
diagnosis__78039,0.9482095669115094
diagnosis__V4502,0.1440492147126633
diagnosis__72990,0.18549331890272025
diagnosis__37214,0.3432063907947678
diagnosis__V481,0.9389443761596031
diagnosis__36618,0.44206729748830187
diagnosis__20931,0.5958441378336845
diagnosis__700,0.6457043321932692
diagnosis__38870,0.41237388624451676
diagnosis__HIERARCHY_10.1.5.3,0.556202262899232
diagnosis__9160,0.09090748711476149
diagnosis__43381,0.13048732552521236
diagnosis__47825,0.721061547568525
diagnosis__V781,0.4704918453801965
diagnosis__20924,0.8113224627432305
diagnosis__71517,0.1908904501786266
diagnosis__37487,0.8077597019516191
diagnosis__45111,0.8549957691423717
diagnosis__36617,0.9197726014031046
diagnosis__42830,0.7800423316322804
diagnosis__5948,0.9411221650325714
diagnosis__V518,0.10892576502074125
diagnosis__36720,0.7118872187337765
diagnosis__42650,0.06090643972867105
diagnosis__99883,0.33960260681570265
diagnosis__7328,0.6473617199395711
diagnosis__5728,0.7249108969496139
diagnosis__V433,0.24492602275048225
diagnosis__7237,0.22977721276400176
diagnosis__27542,0.9527022337710679
diagnosis__7810,0.22119428430810684
diagnosis__V0262,0.5944659504208856
diagnosis__2451,0.05120924976554497
diagnosis__4784,0.8229287114329749
diagnosis__38610,0.6873637548341595
diagnosis__23691,0.8612568745621204
diagnosis__3970,0.42251405887247695
diagnosis__29611,0.48654731848780985
diagnosis__20300,0.550221238632342
diagnosis__38911,0.8442035375488218
diagnosis__4400,0.8547044217910494
diagnosis__72764,0.5626477082329522
diagnosis__5602,0.22644681881942075
diagnosis__4720,0.9299401120772696
diagnosis__72931,0.7293737473763018
diagnosis__78499,0.8212652406755623
diagnosis__2399,0.4042209644703343
diagnosis__78839,0.7031596345156452
diagnosis__7830,0.7225759013562794
diagnosis__78966,0.1545856174592697
diagnosis__6802,0.05209375875393041
diagnosis__V712,0.504921995034455
diagnosis__V1252,0.05867284044230647
diagnosis__V778,0.7905794066129959
diagnosis__78606,0.03607703546387464
diagnosis__V561,0.15972661127229215
diagnosis__7912,0.2057551581690834
diagnosis__38656,0.37221830149941726
diagnosis__HIERARCHY_13.5,0.8077119970505761
diagnosis__29661,0.6724780863103017
diagnosis__6121,0.6769984022861826
diagnosis__4378,0.6606065258005013
diagnosis__HIERARCHY_2.10.4,0.31335040605341247
diagnosis__V7649,0.4807979188127557
diagnosis__V058,0.19628373280018074
diagnosis__78704,0.340241849432553
diagnosis__V4963,0.5941924546142364
diagnosis__59582,0.9597761330272994
diagnosis__44620,0.1614089996837097
diagnosis__HIERARCHY_9.4.3.3,0.45135352949819785
diagnosis__20382,0.05629173857425718
diagnosis__5168,0.966325956441109
diagnosis__79380,0.9332524662103565
diagnosis__7232,0.8772983089915302
diagnosis__20302,0.7433487234056114
diagnosis__33394,0.27860681985213276
diagnosis__78652,0.1001559118936407
diagnosis__V854,0.5562934795073846
diagnosis__2411,0.7473290907711599
diagnosis__36501,0.5199724651710386
diagnosis__72401,0.02951477109962286
diagnosis__HIERARCHY_10.1.5.2,0.5793718220379476
diagnosis__36600,0.35050610736102517
diagnosis__V4613,0.09336479172378209
diagnosis__29530,0.7971338938296465
diagnosis__V5867,0.6726582554467719
diagnosis__53140,0.4029671446303843
diagnosis__2512,0.2743966856801243
diagnosis__HIERARCHY_8.8.2,0.11483960355437217
diagnosis__5921,0.8803933871810765
diagnosis__78905,0.05714479596757238
diagnosis__73399,0.9390079186896895
diagnosis__V6759,0.23992585525458654
diagnosis__72769,0.4544723893795509
diagnosis__56203,0.0074509935626067
diagnosis__4291,0.5647504466906899
diagnosis__29626,0.9906747193532477
diagnosis__3531,0.4135976934572786
diagnosis__HIERARCHY_5.15.6,0.6375767276328178
diagnosis__7831,0.6287865996946486
diagnosis__HIERARCHY_9.2,0.7132827279941952
diagnosis__30742,0.8477523555299713
diagnosis__29665,0.8076448848685055
diagnosis__29570,0.5234217078903046
diagnosis__42842,0.12013000365795057
diagnosis__V5830,0.8418212610594713
diagnosis__40493,0.8624332582174019
diagnosis__V064,0.28598737553410913
diagnosis__71943,0.3986886040813038
diagnosis__78459,0.36088902947255297
diagnosis__46410,0.9184366660342338
diagnosis__3961,0.5096126293978204
diagnosis__HIERARCHY_2.6.2,0.32019821977273677
diagnosis__7322,0.651400439395587
diagnosis__7329,0.14664662216043267
diagnosis__V1749,0.29370420985358603
diagnosis__7396,0.06417088013497829
diagnosis__2461,0.35415203599569234
diagnosis__36610,0.9742466524629082
diagnosis__1820,0.5707251971973941
diagnosis__4650,0.28186074191393806
diagnosis__7873,0.6816928335808793
diagnosis__55842,0.7682067100894279
diagnosis__HIERARCHY_3.8.3,0.1319391678281513
diagnosis__7882,0.966960164147196
diagnosis__2767,0.7682253112513682
diagnosis__6270,0.6346730880186816
diagnosis__2458,0.7558276883341062
diagnosis__72991,0.927304153764405
diagnosis__7938,0.10862783620978878
diagnosis__7841,0.08138795165011348
diagnosis__3869,0.5195307408675428
diagnosis__24230,0.7500933850788046
diagnosis__4613,0.5429868082672842
diagnosis__5192,0.23303532726942677
diagnosis__5162,0.11686700094928781
diagnosis__71532,0.4965226737704531
diagnosis__7068,0.6162884450118228
diagnosis__37405,0.06436777350437828
diagnosis__7049,0.36610832562094375
diagnosis__7224,0.6857730446039875
diagnosis__7384,0.8776277583955939
diagnosis__HIERARCHY_13.6.2,0.6063903904438547
diagnosis__V743,0.5397042630947333
diagnosis__25053,0.7128800392961125
diagnosis__3829,0.8843924573394791
diagnosis__HIERARCHY_4.2.3,0.43183580015633005
diagnosis__36604,0.1484637138386422
diagnosis__1105,0.6997026445526361
diagnosis__42821,0.18457758204622976
diagnosis__82002,0.9672085983884482
diagnosis__HIERARCHY_7.2.8.3,0.6938843094826631
diagnosis__4267,0.648372458655052
diagnosis__4349,0.29726429075598915
diagnosis__HIERARCHY_6.8.1.1,0.3138460455995318
diagnosis__37157,0.08095777568251594
diagnosis__71947,0.43177079655051875
diagnosis__69275,0.23917456223334888
diagnosis__71521,0.058134158773942346
diagnosis__7833,0.8711514923880176
diagnosis__2941,0.36074536784042677
diagnosis__1119,0.816582200624466
diagnosis__36646,0.07009872312736609
diagnosis__2872,0.022945367682640327
diagnosis__V584,0.4940301503296225
diagnosis__53100,0.2063023514205743
diagnosis__2848,0.7430274320478352
diagnosis__40490,0.5707635802009162
diagnosis__4471,0.8500089204363083
diagnosis__HIERARCHY_9.5.3.2,0.9339503661367689
diagnosis__20936,0.7789863060126386
diagnosis__4281,0.27821777724959185
diagnosis__53010,0.06467137156423142
diagnosis__2388,0.9761104839547574
diagnosis__V475,0.5058681267521645
diagnosis__56200,0.6775188384052516
diagnosis__2704,0.15274424615404525
diagnosis__2329,0.32843212294558966
diagnosis__7913,0.2937325457139659
diagnosis__1162,0.4184831100326404
diagnosis__72671,0.8355127959109496
diagnosis__V768,0.22080893964497772
diagnosis__41402,0.45080178441757657
diagnosis__24221,0.9966888957952746
diagnosis__V7183,0.0643861590141146
diagnosis__36256,0.9043977513950395
diagnosis__4243,0.852449962093371
diagnosis__4610,0.9778163435774372
diagnosis__25093,0.614414989581295
diagnosis__78903,0.5631298164010736
diagnosis__70909,0.15491347187663818
diagnosis__V820,0.5566232051910313
diagnosis__V0252,0.30739988633942317
diagnosis__2111,0.9975664233145587
diagnosis__V7261,0.09767745405570571
diagnosis__5305,0.8485626924982872
diagnosis__HIERARCHY_12.1.1.7,0.26603894651056026
diagnosis__HIERARCHY_12.3.3,0.6269605650857026
diagnosis__71942,0.8953071321632816
diagnosis__6825,0.4764616528790784
diagnosis__V148,0.313733589083669
diagnosis__HIERARCHY_10.3.5,0.3415907978621867
diagnosis__7079,0.9193223794254526
diagnosis__4519,0.25325264284393556
diagnosis__7821,0.10894664447261071
diagnosis__V4509,0.8127896554129058
diagnosis__60001,0.4627440630092561
diagnosis__V739,0.4579130870859345
diagnosis__25020,0.00914301781157767
diagnosis__V554,0.9674695840954819
diagnosis__4333,0.11799835938573555
diagnosis__7964,0.521197420002726
diagnosis__47834,0.7570662658362602
diagnosis__4658,0.3939598812233308
diagnosis__58889,0.29772761802317693
diagnosis__7883,0.3138609615145189
diagnosis__V0183,0.7470107466263902
diagnosis__72749,0.4035293465504587
diagnosis__7299,0.4436378331616342
diagnosis__8471,0.2163009660843671
diagnosis__8473,0.6687778093569265
diagnosis__1149,0.6887379174886619
diagnosis__78491,0.5023995660069823
diagnosis__72819,0.5661850656383489
diagnosis__40501,0.10592865057927048
diagnosis__HIERARCHY_6.2.3.1,0.8115168929068631
diagnosis__HIERARCHY_7.1.2.2,0.48742676229242776
diagnosis__193,0.9762404599464484
diagnosis__59781,0.6006985630064324
diagnosis__HIERARCHY_6.7.2.2,0.013851715396502873
diagnosis__99520,0.681345044508993
diagnosis__71951,0.37357815923015525
diagnosis__V490,0.6798034486159187
diagnosis__HIERARCHY_4.2.1,0.5113895887505231
diagnosis__47820,0.7170377172151925
diagnosis__HIERARCHY_16.11,0.364630388727352
diagnosis__HIERARCHY_2.11.5,0.20805584195017257
diagnosis__71514,0.701921794870693
diagnosis__71432,0.3061263966652815
diagnosis__1888,0.9544744400940705
diagnosis__7014,0.3594030097824604
diagnosis__2865,0.9053124168343688
diagnosis__44023,0.48528328477941507
diagnosis__72670,0.5270835219083442
diagnosis__71944,0.3810952120381188
diagnosis__2814,0.8405028674981415
diagnosis__22801,0.48363831666187185
diagnosis__38641,0.5323638369720369
diagnosis__2352,0.5836972827948763
diagnosis__7142,0.25417915589323015
diagnosis__7200,0.19227816301334222
diagnosis__HIERARCHY_2.2.3,0.9325466845584949
diagnosis__72639,0.4653365688370259
diagnosis__V1588,0.9008995697838309
diagnosis__HIERARCHY_16.11.2,0.8474640577586406
diagnosis__5733,0.619501233020982
diagnosis__4719,0.15331647274489302
diagnosis__72690,0.938679577494443
diagnosis__V135,0.24197590754337028
diagnosis__HIERARCHY_5.1,0.3525388851049993
diagnosis__4404,0.5675599401701189
diagnosis__7312,0.8577203116623865
diagnosis__23770,0.9075688436006145
diagnosis__72089,0.9513571544756636
diagnosis__42499,0.2486023144649725
diagnosis__41189,0.9681257461407434
diagnosis__1736,0.5303417420186936
diagnosis__1103,0.9497265577146372
diagnosis__7283,0.9489692687956203
diagnosis__30928,0.9194676145357007
diagnosis__53082,0.8647359207864495
diagnosis__71481,0.17849199093449364
diagnosis__07999,0.2296356916041986
diagnosis__36107,0.5932425172055038
diagnosis__7273,0.9916851194261814
diagnosis__5301,0.7507472021950197
diagnosis__5852,0.9264840814916854
diagnosis__V482,0.1390436045334802
diagnosis__5609,0.5066547038165103
diagnosis__V726,0.04871828503261344
diagnosis__45621,0.1719846215092644
diagnosis__4829,0.7088580581718366
diagnosis__73343,0.062103788078758604
diagnosis__72142,0.9658539577461833
diagnosis__78449,0.15110492688710475
diagnosis__72281,0.21341092522744787
diagnosis__3971,0.799768087465273
diagnosis__71593,0.8272810906325143
diagnosis__4010,0.7287540434082995
diagnosis__1972,0.5234010654277925
diagnosis__61189,0.8132027835970215
diagnosis__5997,0.273908518389297
diagnosis__39891,0.4808771759800545
diagnosis__36513,0.7328246181241386
diagnosis__V435,0.050447886304865075
diagnosis__V549,0.48834439112951367
diagnosis__7875,0.7238546321485575
diagnosis__78904,0.24781763572053572
diagnosis__51911,0.18600524405438001
diagnosis__4350,0.005450099035584022
diagnosis__78199,0.5287688049616277
diagnosis__5579,0.295084593962579
diagnosis__HIERARCHY_16.6.1,0.21947769795673178
diagnosis__34663,0.6461095229884173
diagnosis__V090,0.8135595335677858
diagnosis__430,0.8594866509719876
diagnosis__2869,0.4086246769275458
diagnosis__56481,0.9025248590960169
diagnosis__7904,0.6019688838954592
diagnosis__4351,0.20567716196034802
diagnosis__48230,0.001948952747043986
diagnosis__47875,0.8258076833540223
diagnosis__5199,0.7717703552225522
diagnosis__V538,0.3381247827145266
diagnosis__4843,0.5728979928479101
diagnosis__1171,0.4791910691978706
diagnosis__99791,0.03601005714521843
diagnosis__4320,0.7682139711786083
diagnosis__3371,0.6580988035495083
diagnosis__92401,0.6595884404919794
diagnosis__43411,0.4274480341933323
diagnosis__4263,0.7108211946332808
diagnosis__HIERARCHY_16.2.5.2,0.29064674662776213
diagnosis__4731,0.7538734337399327
diagnosis__V4283,0.7026115511496724
diagnosis__V725,0.6468122824450995
diagnosis__E8490,0.24808398017780986
diagnosis__V141,0.04875378157499033
diagnosis__V1270,0.8550076252787056
diagnosis__34830,0.4310854676823028
diagnosis__V660,0.4516947589063742
diagnosis__5952,0.7434141193258658
diagnosis__34590,0.061157028595343776
diagnosis__73303,0.7752620556182165
diagnosis__XX000,0.20779817001579937
diagnosis__1121,0.050832197494862785
diagnosis__3384,0.19285324724465114
diagnosis__V669,0.6987122836529914
diagnosis__2165,0.06132874734502036
diagnosis__70713,0.7194857547034621
diagnosis__6808,0.05094743749071373
diagnosis__28860,0.4860896972391304
diagnosis__5183,0.8975700351248895
diagnosis__4251,0.3355693710575246
diagnosis__V7283,0.3626122054376443
diagnosis__HIERARCHY_14.1.19,0.284221797390353
diagnosis__V4984,0.9805121882219952
diagnosis__5178,0.8362127538443913
diagnosis__40410,0.6112513373818035
diagnosis__29616,0.6965211737649759
diagnosis__4481,0.6434453558484207
diagnosis__4489,0.8243235432164825
diagnosis__23875,0.022545309567670424
diagnosis__47819,0.7546157080868481
diagnosis__V1251,0.10421146384153523
diagnosis__V705,0.7776408841654837
diagnosis__HIERARCHY_9.6.3.2,0.4216687094087671
diagnosis__78551,0.11072287491885202
diagnosis__56039,0.23715286086131826
diagnosis__4409,0.5642577804727064
diagnosis__9961,0.37925938743353715
diagnosis__78604,0.9063701486394962
diagnosis__30781,0.3133992755984867
diagnosis__42490,0.0286417222576012
diagnosis__HIERARCHY_1.3.1,0.5748563796352794
diagnosis__71512,0.061907114991599954
diagnosis__HIERARCHY_16.2.5.3,0.6281918960753317
diagnosis__7808,0.1479920584933998
diagnosis__55841,0.8281524407805381
diagnosis__70704,0.6184002184030758
diagnosis__42983,0.056298054292943545
diagnosis__042,0.3695044966570521
diagnosis__95911,0.6484702526723614
diagnosis__5739,0.8638956535981095
diagnosis__25023,0.8514289972642496
diagnosis__HIERARCHY_5.15.7,0.6776412744793846
diagnosis__HIERARCHY_2.4.1,0.5033889265228086
diagnosis__7236,0.5644825065843732
diagnosis__V588,0.7724793543066927
diagnosis__3558,0.05266466365298894
diagnosis__V7381,0.22408831303709686
diagnosis__6019,0.49389641393716743
diagnosis__37714,0.6432169961550182
diagnosis__24291,0.48740169997937144
diagnosis__2818,0.3075025419404288
diagnosis__78724,0.1046904924982166
diagnosis__53083,0.6383928810786956
diagnosis__78002,0.5793364959669636
diagnosis__7962,0.1518295269576847
diagnosis__V7611,0.8120720313225686
diagnosis__5699,0.9194004920421645
diagnosis__HIERARCHY_16.10.1.3,0.12922654601128214
diagnosis__7311,0.9183043350395165
diagnosis__99674,0.49586974243875903
diagnosis__45340,0.9441765365930969
diagnosis__2392,0.783610432066402
diagnosis__28489,0.5966477375317367
diagnosis__V570,0.021317363644480336
diagnosis__78959,0.5845353288457085
diagnosis__V8281,0.5525738814898091
diagnosis__73672,0.3658409980605357
diagnosis__78891,0.0889891077400099
diagnosis__4374,0.13470984153764454
diagnosis__3682,0.20999312501989864
diagnosis__36651,0.978182204329205
diagnosis__36653,0.392585370131872
diagnosis__V421,0.950002751220609
diagnosis__HIERARCHY_2.2.5,0.9502720647063302
diagnosis__38635,0.6645136469425817
diagnosis__36242,0.22622577827855972
diagnosis__8449,0.7931438474757714
diagnosis__1887,0.12368469539086935
diagnosis__43410,0.8593124267548471
diagnosis__V734,0.7471386142167122
diagnosis__6983,0.5303179269487814
diagnosis__47826,0.09777238495145146
diagnosis__1729,0.8486525313925913
diagnosis__7019,0.8747504966216219
diagnosis__3009,0.6188469944295572
diagnosis__70521,0.2372071177485262
diagnosis__73732,0.6177253457567042
diagnosis__V028,0.3045175412511416
diagnosis__61172,0.7252932190109666
diagnosis__72888,0.8675138847417055
diagnosis__7043,0.35630778501504445
diagnosis__72884,0.8400986488532673
diagnosis__2827,0.2731712756239424
diagnosis__7886,0.5177023717201035
diagnosis__7905,0.4856686058481092
diagnosis__53020,0.5486659539811876
diagnosis__71907,0.752857989958476
diagnosis__73341,0.46005797294660067
diagnosis__HIERARCHY_2.12.4,0.7390973409203045
diagnosis__29663,6.262746474972047e-06
diagnosis__72701,0.22974098163925838
diagnosis__V134,0.6504490450555873
diagnosis__71900,0.10639134298390662
diagnosis__38600,0.11776240453457532
diagnosis__5998,0.2582563831490996
diagnosis__5693,0.8470776458294844
diagnosis__HIERARCHY_7.4.2.1,0.32477905707779464
diagnosis__V487,0.24868067470797295
diagnosis__4542,0.3790868587608882
diagnosis__78057,0.3313417754056286
diagnosis__79677,0.26053723521273897
diagnosis__3599,0.30408916618842663
diagnosis__7853,0.6975113150276273
diagnosis__24290,0.8389456361056912
diagnosis__7215,0.08374848042767302
diagnosis__6003,0.3123873728907214
diagnosis__24961,0.12187397046717274
diagnosis__2468,0.1594973283991783
diagnosis__V013,0.18373359947102574
diagnosis__V461,0.305329435491992
diagnosis__HIERARCHY_12.1.1.4,0.7435070722421322
diagnosis__72766,0.6218669306055009
diagnosis__51919,0.7713830434151161
diagnosis__6824,0.9074855837754925
diagnosis__40599,0.3028651373519893
diagnosis__7098,0.21665173350153488
diagnosis__4371,0.3280153718135215
diagnosis__7336,0.17772006223123815
diagnosis__4331,0.7934884497441477
diagnosis__4414,0.9431549911628686
diagnosis__5790,0.14099431736918555
diagnosis__HIERARCHY_9.10.5,0.10835045144150335
diagnosis__71953,0.1692426081459878
diagnosis__1983,0.8047863982682054
diagnosis__1737,0.8365208460565898
diagnosis__7949,0.5856885220933261
diagnosis__6829,0.9795808851845316
diagnosis__36132,0.0961816410424875
diagnosis__HIERARCHY_9.5.3.9,0.19645639315983388
diagnosis__V4452,0.442478243454005
diagnosis__V1082,0.24623316494558045
diagnosis__36612,0.7161538822036957
diagnosis__1748,0.40434818321032295
diagnosis__78861,0.017597492921518687
diagnosis__2163,0.3191537979852984
diagnosis__7092,0.781326922239772
diagnosis__V1254,0.5593403621998334
diagnosis__2114,0.8107895770882851
diagnosis__V494,0.8613309774097129
diagnosis__53510,0.8158925856275562
diagnosis__3532,0.4498046330624955
diagnosis__7101,0.3294297419566349
diagnosis__7235,0.6630313123924565
diagnosis__73329,0.25997722251719746
diagnosis__2246,0.8251500372591066
diagnosis__4550,0.5381520015639768
diagnosis__36721,0.7973234484577131
diagnosis__36633,0.8463566471870428
diagnosis__36631,0.7088145138125777
diagnosis__2161,0.42651574383787483
diagnosis__V773,0.0932739625184178
diagnosis__V046,0.38275513571614483
diagnosis__71431,0.3512297406854904
diagnosis__5569,0.8828074099177706
diagnosis__135,0.7918577202834913
diagnosis__59651,0.22959065006535295
diagnosis__V130,0.6705484403260082
diagnosis__V555,0.04002170423584295
diagnosis__29602,0.4305204750675885
diagnosis__V524,0.09845141401770796
diagnosis__72761,0.19554946992588584
diagnosis__59970,0.6334004420545891
diagnosis__V4362,0.06803126642890645
diagnosis__2442,0.3137735400261271
